throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,tpot_p50_ms,tpot_p90_ms,in_tok_per_req,total_tok_s,hit_rate,req_per_s,n,pd,clients,policy
6164.652222222222,2.210832182742706,12.967686294416524,60.81949238578681,11.24528773072945,9.969999999999999,15.170000000000002,70038.48686210641,364528.24333333335,0.8282169814144196,5.116666666666666,18420,6:12,384,kv-tuned
6883.970833333334,5.37335197969378,22.35400883248718,78.08974619289341,13.943559126332243,13.17,17.97,69708.65467141345,409373.9975,0.827621629500412,5.773888888888889,20786,6:12,480,kv-tuned
6599.689722222222,24.64564624365562,56.65924583756373,146.20138020304563,24.829841460483202,24.37,29.17,68480.75022820082,402551.58305555553,0.8247954855479809,5.781944444444444,20815,6:12,768,kv-tuned
6220.213611111111,37.44943736040295,86.98459335025393,195.1102872588832,31.805024679178278,31.57,35.97,67548.39565646595,386367.5736111111,0.8205476399975541,5.627777777777778,20260,6:12,960,kv-tuned
5368.298055555556,67.46532314720889,197.59431472081218,309.43628005076135,48.33143050213206,48.77,53.17,65019.43902692587,352824.9558333333,0.8121135316789293,5.3438888888888885,19238,6:12,1440,kv-tuned
5208.223055555555,73.21931634517296,217.8663959390862,334.2417010152288,51.50295621202932,51.97,56.370000000000005,64520.86318877016,347383.8675,0.8111662471701132,5.303333333333334,19092,6:12,1536,kv-tuned
4604.7825,96.67732314720342,305.8875126903556,423.47686243654874,64.15042923119591,64.37,69.57000000000001,62433.23270850312,323794.6847222222,0.8052110011799117,5.1125,18405,6:12,1920,kv-tuned
866.0527777777778,0.14294416243660635,2.6815754314717424,4.980521269035533,6.591213307240913,6.37,6.77,69940.12681017612,50504.115,0.8420042278541285,0.7097222222222223,2555,9:9,48,kv-tuned
1699.7927777777777,0.18026604060969476,3.4707669035542494,8.003998883249096,7.181266495962043,7.17,7.97,70119.6706716565,100588.00611111111,0.836697836593346,1.4102777777777777,5077,9:9,96,kv-tuned
3379.3241666666668,0.25664974619303393,4.188032233502213,15.276126091370571,8.70042957042977,7.97,10.77,70208.67772227772,198598.45305555555,0.8340563701613793,2.7805555555555554,10010,9:9,192,kv-tuned
6255.313611111111,0.5040640609126967,5.510899238578077,37.614363756345185,13.029145591616954,11.57,17.57,70022.43661444688,370041.3225,0.8305320964757839,5.195277777777778,18703,9:9,384,kv-tuned
7331.950277777778,0.755697208122001,6.344034162436628,49.63000609137049,15.90926274793818,14.77,21.57,69887.21166561,436012.3413888889,0.8267094936557495,6.1338888888888885,22082,9:9,480,kv-tuned
8979.826111111111,2.167222131978633,14.438257766497657,88.10596324873107,27.12730729482312,25.97,34.370000000000005,69026.43241509568,547021.6927777778,0.8223989155204872,7.794722222222222,28061,9:9,768,kv-tuned
9178.145833333334,3.4806770558351445,26.916004263959906,115.7687283756345,35.7133305213401,34.77,43.17,68394.08213261346,572194.4302777778,0.821180818300892,8.231944444444444,29635,9:9,960,kv-tuned
8304.272222222222,11.29627492386021,78.13743862944176,190.82847736040605,58.26359394873015,58.370000000000005,66.77000000000001,66274.8167882723,558348.4322222222,0.8177083853158558,8.299444444444445,29878,9:9,1440,kv-tuned
8074.773611111111,12.722005177665778,89.08172878172559,206.38538071065997,62.69260317673589,62.77,71.17,65833.33275126768,552644.4447222222,0.8173198461665447,8.271944444444445,29779,9:9,1536,kv-tuned
7178.901944444445,22.533506649752326,146.3748223350254,269.62590690355364,80.343655839667,80.37,89.57000000000001,64048.20124395301,522055.27527777775,0.8129660341293062,8.03888888888889,28940,9:9,1920,kv-tuned
863.6541666666667,0.13319796954328922,2.7956638071082125,4.866064670050832,6.859744597249512,6.77,7.17,69939.5017681729,50306.99638888889,0.8411768310565042,0.7069444444444445,2545,12:6,48,kv-tuned
1689.2122222222222,0.1559390862944383,3.379374873096822,6.721074162436546,7.859887195725463,7.57,9.17,70103.87492578666,100087.79,0.8365619491277222,1.4036111111111111,5053,12:6,96,kv-tuned
3279.8533333333335,0.22587040609144537,3.938510253808545,10.876751269035534,10.519866557174186,9.57,13.969999999999999,70204.11086019297,193259.97777777776,0.8336058526146972,2.706111111111111,9742,12:6,192,kv-tuned
5692.583888888889,0.33137055837562457,4.496243654822337,28.204619035532964,18.70336047932029,17.17,24.77,69806.90454307487,339039.94388888887,0.8293008798625283,4.775277777777778,17191,12:6,384,kv-tuned
6377.191111111111,0.38716532994862973,5.10170167512689,36.939570761421294,24.121229508196024,22.77,30.77,69461.51803278689,383012.97777777776,0.8264140195915696,5.4222222222222225,19520,12:6,480,kv-tuned
7117.679444444444,0.4873096446699492,8.076345177664974,68.98030456852793,42.584310946449385,41.97,50.370000000000005,68233.45401283764,447090.7816666667,0.8227688422418037,6.448055555555555,23213,12:6,768,kv-tuned
7175.815833333333,0.5717766497459706,21.233705583756347,91.25798050761419,55.3368506028976,54.370000000000005,63.97,67333.69760882894,464764.4025,0.8213798889184474,6.795833333333333,24465,12:6,960,kv-tuned
6735.175555555556,0.7217021827395911,53.81729071065985,145.07611730964464,87.10915117555928,85.97,97.97,64927.82190587968,483106.9977777778,0.8144300210873663,7.336944444444445,26413,12:6,1440,kv-tuned
6647.852222222222,0.7676227918783525,63.83915385786793,156.13076142131973,93.43210408086883,92.37,104.77000000000001,64495.54114563834,485168.93666666665,0.8135208169209419,7.419444444444444,26710,12:6,1536,kv-tuned
6253.484444444444,0.8656236548229117,100.00612137055873,201.92162436548216,118.59203549437667,117.97,131.17000000000002,62980.55950742485,489279.38666666666,0.8095167540462693,7.669444444444444,27610,12:6,1920,kv-tuned
857.9563888888889,0.13421817258883095,2.5535025380710294,4.30616314720794,7.806559139784869,7.57,8.370000000000001,69987.351652728,49674.13416666666,0.8411525860777952,0.6975,2511,15:3,48,kv-tuned
1637.4,0.15918781725895315,3.200906751268974,6.10190553299708,10.422479085900289,9.57,13.17,70101.53356457865,97072.84888888888,0.835865590440337,1.361388888888889,4901,15:3,96,kv-tuned
2846.6766666666667,0.18842639593907506,3.690558375634737,8.924263959390863,18.28018701359081,17.17,24.37,70035.20223022418,170328.08111111113,0.8330351502550996,2.391388888888889,8609,15:3,192,kv-tuned
3704.961111111111,0.2436548223349746,4.457258883248869,24.49720238578682,41.82827583340087,40.37,49.97,68368.81802311081,232151.77,0.8279381563570462,3.341388888888889,12029,15:3,384,kv-tuned
3788.121111111111,0.2561722842647214,4.795628934009983,32.435329949238586,54.53451410658835,53.17,63.17,67654.86144200627,243587.01888888888,0.8253119421938192,3.5444444444444443,12760,15:3,480,kv-tuned
3634.3530555555553,0.25664974619292025,13.423847664974517,59.547036548223375,92.4977049295256,91.17,104.77000000000001,65195.41462730524,261898.74416666667,0.8183510409597783,3.961388888888889,14261,15:3,768,kv-tuned
3525.2708333333335,0.25664974619292025,27.312065634517865,77.44,117.62943817975808,116.77000000000001,129.97,63627.21825582171,268408.91527777776,0.8156706812150212,4.163055555555555,14987,15:3,960,kv-tuned
3275.456111111111,0.25664974619280656,67.9755070558376,120.94427233502546,179.81107220059855,181.97,194.37,61090.761040084,278031.1538888889,0.8096244305771774,4.4975,16191,15:3,1440,kv-tuned
3245.2669444444446,0.26314720812160886,76.69491862944153,130.358578680203,192.20466145195874,194.77,207.17000000000002,60653.96626741628,278951.2402777778,0.8084927044850746,4.545555555555556,16364,15:3,1536,kv-tuned
3096.178611111111,0.27289340101515336,110.23918781725884,166.54145223350258,241.49669922908964,245.97,258.77000000000004,58637.4681339375,279881.31638888887,0.8030616634770744,4.720277777777778,16993,15:3,1920,kv-tuned
