id,policy,clients,summary,gcs_summary,gcs_console,architecture,input_root,campaign,artifact,is_new,new_since_previous_report,total_tok_s_gpu,output_tok_s_gpu,requests_s,input_tokens_p50,output_tokens_p50,ttft_p95_s,itl_mean_ms,itl_p90_ms,cache_pct,successful_requests,request_errors,gpus,fleet,router_flags,ttft_p50_s,ttft_p99_s,submission_valid,benchmark_id,itl_p50_ms,output_tokens_p99,e2e_normalized_interactivity_p90_tps,e2e_normalized_latency_p90_ms_per_token,e2e_p95_s,interactivity_valid_requests,interactivity_excluded_successful_requests,ttft_slo_pass,interactivity_slo_pass,combined_slo_pass,request_metrics_file,request_metrics_source_sha256,warmup_requests,warmup_errors,request_error_rate_pct,warmup_wall_s,client_inflight_mean,client_inflight_peak,ttft_q1_p50_s,ttft_q4_p50_s,source_trace_count,turn_index_p50,post_knee,eligible,clients_per_gpu,total_tok_s_fleet,output_tok_s_fleet
n3u-agg-ns2-agentx-kvt05-c192,kvt05,192,hardware/n3u-agg-ns2-agentx-kvt05-c192.json,gs://alisachen-models/perf/1789574468_alisachen-n3u-agg-ns2-agentx-kvt05-c192/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c192_20260916_160123/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789574468_alisachen-n3u-agg-ns2-agentx-kvt05-c192,agg,agentx-agg-kv-rr-data,agg-20260916,1789574468_alisachen-n3u-agg-ns2-agentx-kvt05-c192,False,False,7816.373015491913,79.4887205626071,2.2068105729688257,69276.0,386.0,22.148398715199992,44.98281860890775,77.7043969944906,60.992475087568884,8099,3,24,n3u-agg-ns2,--router-mode kv --router-temperature 0.5 --router-queue-policy fcfs,4.997245551999999,31.572903107979965,True,cfa4a7821799,33.30334151606003,7787.41999999999,7.03151806842581,142.21680016586748,142.0942973317999,8099,0,False,False,False,request-metrics/n3u-agg-ns2-agentx-kvt05-c192.csv.gz,7f511ec5eaabf41f73c698be50bfaec47435f3ffab8b43959d5ded1954ce58a3,185,0,0.0370278943470748,,,,,,,,False,False,8.0,187592.9523718059,1907.7292935025703
1789906836_alisachen-n3u-agg-ns-agentx-kvd05-c160,kvd05,160,hardware/1789906836_alisachen-n3u-agg-ns-agentx-kvd05-c160.json,gs://alisachen-models/perf/1789906836_alisachen-n3u-agg-ns-agentx-kvd05-c160/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c160_20260920_122059/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789906836_alisachen-n3u-agg-ns-agentx-kvd05-c160,agg,agentx-serving-perf-data,agg-slo10-20260920,1789906836_alisachen-n3u-agg-ns-agentx-kvd05-c160,True,True,8696.509884306912,93.56927273679395,2.426429794237079,71370.0,401.0,9.244523439399986,27.740475738685042,46.589898756174605,74.24140267565609,8905,3,24,n3u-agg-ns,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs --router-kv-overlap-score-credit-decay 0.5,1.14569042,15.251401472679955,True,f584398979d6,20.972291285061647,8725.119999999915,15.4845098894873,64.58066849625749,90.16366080759988,8905,0,True,False,False,request-metrics/1789906836_alisachen-n3u-agg-ns-agentx-kvd05-c160.csv.gz,bd3e3d2ddba60bed610866c242f727b83419f02bde06561e86f5398dc61aff9b,158,0,0.03367759317467445,1388.729637279,61.04011248599348,111,1.3178543459999998,0.8917626359999999,208,10.0,False,False,6.666666666666667,208716.23722336587,2245.6625456830548
1789831067_alisachen-n3u-agg-ns-agentx-kvd05-c192,kvd05,192,hardware/1789831067_alisachen-n3u-agg-ns-agentx-kvd05-c192.json,gs://alisachen-models/perf/1789831067_alisachen-n3u-agg-ns-agentx-kvd05-c192/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c192_20260919_151805/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789831067_alisachen-n3u-agg-ns-agentx-kvd05-c192,agg,agentx-serving-perf-data,agg-np2-20260919,1789831067_alisachen-n3u-agg-ns-agentx-kvd05-c192,True,False,9361.541375341758,94.57961967786294,2.538690239529278,72717.0,389.0,12.700903086399986,34.70274894737907,55.17924401645912,72.15231600531939,9317,3,24,n3u-agg-ns,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs --router-kv-overlap-score-credit-decay 0.5,1.6415417829999999,19.12483502788003,True,30046036a723,25.270218348371007,8093.160000000014,12.025948218474626,83.15352617798318,108.13275166739992,9317,0,False,False,False,request-metrics/1789831067_alisachen-n3u-agg-ns-agentx-kvd05-c192.csv.gz,abbaaa19993c30bd646a03fd09d4be39bc4d355cbdf71f5ec143a8e087d34f8e,185,0,0.032188841201716736,1732.773903222,76.97803168792049,116,1.742241339,1.239609768,239,11.0,False,False,8.0,224676.99300820217,2269.9108722687106
1789831039_alisachen-n3u-agg-ns2-agentx-kvd10-c192,kvd10,192,hardware/1789831039_alisachen-n3u-agg-ns2-agentx-kvd10-c192.json,gs://alisachen-models/perf/1789831039_alisachen-n3u-agg-ns2-agentx-kvd10-c192/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c192_20260919_151739/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789831039_alisachen-n3u-agg-ns2-agentx-kvd10-c192,agg,agentx-serving-perf-data,agg-np2-20260919,1789831039_alisachen-n3u-agg-ns2-agentx-kvd10-c192,True,False,9233.194637321214,93.39674594128645,2.5114424267190913,72466.0,386.0,13.84758755939999,34.55970703007794,57.22947490467147,71.36940863517472,9217,3,24,n3u-agg-ns2,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs --router-kv-overlap-score-credit-decay 1.0,1.7892647689999999,21.141057524680015,True,d254075670ed,26.555495889184396,8000.080000000009,11.480457107960017,87.10454562881876,112.02467500199961,9217,0,False,False,False,request-metrics/1789831039_alisachen-n3u-agg-ns2-agentx-kvd10-c192.csv.gz,7eaaaf951ce37c028f46ba24295e477fd835ad7b3ba04787fb481a63c492a1f9,185,0,0.03253796095444685,1734.168328235,79.73861611163669,119,1.921985092,1.2671268869999999,238,11.0,False,False,8.0,221596.67129570915,2241.521902590875
1789862417_alisachen-n3u-agg-ns-agentx-kvs3c08d05-c192,kvs3c08d05,192,hardware/1789862417_alisachen-n3u-agg-ns-agentx-kvs3c08d05-c192.json,gs://alisachen-models/perf/1789862417_alisachen-n3u-agg-ns-agentx-kvs3c08d05-c192/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c192_20260920_000033/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789862417_alisachen-n3u-agg-ns-agentx-kvs3c08d05-c192,agg,agentx-serving-perf-data,agg-np2-20260919,1789862417_alisachen-n3u-agg-ns-agentx-kvs3c08d05-c192,True,False,10713.068652868418,106.28690936942645,2.856128952743366,74208.0,391.5,6.974235271049992,25.99965124102975,40.52117180344624,80.0905203187413,10482,3,24,n3u-agg-ns,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs --router-prefill-load-scale 3.0 --router-kv-overlap-score-credit 0.8 --router-kv-overlap-score-credit-decay 0.5,0.8876944454999999,13.475506656560011,True,1c0b848082dd,20.38896327492447,8220.700000000015,18.23945669252999,54.8261944890909,85.27788051654981,10482,0,True,False,False,request-metrics/1789862417_alisachen-n3u-agg-ns-agentx-kvs3c08d05-c192.csv.gz,60d61a267b1bfe526ac31e6bcb83a65cde5876c2d6b0910cc55618f609310293,185,0,0.02861230329041488,1634.917152223,66.27405452286364,103,0.920314197,0.8053363509999999,244,11.0,False,False,8.0,257113.64766884205,2550.885824866235
1789808919_alisachen-n3u-mnnvl-88-agentx-kv-c96,kv,96,hardware/1789808919_alisachen-n3u-mnnvl-88-agentx-kv-c96.json,gs://alisachen-models/perf/1789808919_alisachen-n3u-mnnvl-88-agentx-kv-c96/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c96_20260919_090855/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789808919_alisachen-n3u-mnnvl-88-agentx-kv-c96,disagg,agentx-serving-perf-data,d88-20260917-19,1789808919_alisachen-n3u-mnnvl-88-agentx-kv-c96,True,False,2810.028301012714,31.520108428617124,2.0554637009010968,71448.0,438.0,1.5601460072999966,7.680366488529388,8.77452112665833,93.7655383327445,7523,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs,0.336907274,4.5205660230599864,True,e36e5f1935e3,7.661653903619333,7820.859999999991,80.93043570400813,12.35629082311334,27.326068158899986,7523,0,True,True,True,request-metrics/1789808919_alisachen-n3u-mnnvl-88-agentx-kv-c96.csv.gz,ceae83ee2d507d635dc7d99c7ba513198e6133c86cc651c9f816e9a6542059d5,91,0,0.0,971.169568334,16.47330831575166,39,0.32189640499999994,0.39694949599999996,146,10.0,False,True,1.5,179841.8112648137,2017.286939431496
1789803115_alisachen-n3u-mnnvl-88-agentx-kv-c144,kv,144,hardware/1789803115_alisachen-n3u-mnnvl-88-agentx-kv-c144.json,gs://alisachen-models/perf/1789803115_alisachen-n3u-mnnvl-88-agentx-kv-c144/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c144_20260919_073211/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789803115_alisachen-n3u-mnnvl-88-agentx-kv-c144,disagg,agentx-serving-perf-data,d88-20260917-19,1789803115_alisachen-n3u-mnnvl-88-agentx-kv-c144,True,False,3964.2232766640313,44.13638085419543,2.935693162026676,70055.5,414.0,1.8694890292500004,8.538392927807378,9.90276497461929,92.78382745781984,10774,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs,0.36000096249999997,5.873664006430012,True,efdfb5102ecd,8.36907868112245,9178.860000000008,71.73166306278381,13.940845050877194,30.5404484491,10774,0,True,True,True,request-metrics/1789803115_alisachen-n3u-mnnvl-88-agentx-kv-c144.csv.gz,9b7d9a42558f4d142c42113ed5772586581b0c15f92dc7f0cb5abc40d5290f1f,141,0,0.0,1290.716414715,25.98859287142622,71,0.342531883,0.352707673,209,10.0,False,True,2.25,253710.289706498,2824.7283746685075
n3u-mnnvl-88-agentx-kv-c192,kv,192,hardware/n3u-mnnvl-88-agentx-kv-c192.json,gs://alisachen-models/perf/1789672351_alisachen-n3u-mnnvl-88-agentx-kv-c192/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c192_20260917_191247/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789672351_alisachen-n3u-mnnvl-88-agentx-kv-c192,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789672351_alisachen-n3u-mnnvl-88-agentx-kv-c192,False,False,5142.076654264852,50.74613969443079,3.4724779009343503,80113.5,400.0,2.397367030749999,8.93157216219539,10.008202142857144,92.6545901048762,12744,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs,0.382240136,7.181976015629999,True,692753341853,8.883382282608695,8858.279999999999,67.3601422550262,14.845574348907839,31.748566990599883,12744,0,True,True,True,request-metrics/n3u-mnnvl-88-agentx-kv-c192.csv.gz,c0feabec471dd75c97086abefce7f8fdd0259004dbd322c9963690c2c26f00d5,185,0,0.0,1699.244055698,31.07293655020107,60,0.35795198699999997,0.39259882,268,12.0,False,True,3.0,329092.9058729505,3247.7529404435704
n3u-mnnvl-88-agentx-kv-c384,kv,384,hardware/n3u-mnnvl-88-agentx-kv-c384.json,gs://alisachen-models/perf/1789678827_alisachen-n3u-mnnvl-88-agentx-kv-c384/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c384_20260917_210046/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789678827_alisachen-n3u-mnnvl-88-agentx-kv-c384,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789678827_alisachen-n3u-mnnvl-88-agentx-kv-c384,False,False,9992.74601127299,100.04387342811089,6.740051911789759,81187.0,408.0,4.82529731975,11.682680508360754,12.866524061375662,90.61152123548916,24736,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs,0.5576530605,10.811621478650027,True,825a6666e206,11.742653264957264,8157.0,44.75082665968203,22.345955921769452,43.1918835215,24736,0,True,True,True,request-metrics/n3u-mnnvl-88-agentx-kv-c384.csv.gz,f680309c373a1a17177893ee9ae67e853e466a6dab495b62446a9923c1de32fb,349,0,0.0,2694.76924273,82.42881647372818,123,0.6351320579999999,0.547135639,357,12.0,False,True,6.0,639535.7447214713,6402.807899399097
n3u-mnnvl-88-agentx-kv-c480,kv,480,hardware/n3u-mnnvl-88-agentx-kv-c480.json,gs://alisachen-models/perf/1789740024_alisachen-n3u-mnnvl-88-agentx-kv-c480/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c480_20260918_140040/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789740024_alisachen-n3u-mnnvl-88-agentx-kv-c480,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789740024_alisachen-n3u-mnnvl-88-agentx-kv-c480,False,False,12203.63062954909,123.36168832207414,8.230240219102043,82104.0,409.0,7.120770415399999,13.388249484290482,15.415147191709393,89.10129675670103,30205,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs,0.8036387429999999,14.765683581239996,True,970125d0055d,13.195387332653059,9001.07999999998,33.522474276367554,29.830733607422683,49.92903017459998,30205,0,True,True,True,request-metrics/n3u-mnnvl-88-agentx-kv-c480.csv.gz,ddab38340da30b4a416fcfa624d0d2711cd4d19b3e08f508822b0d40a3c07ee3,445,0,0.0,3334.373263804,119.28255449938281,182,0.9273314819999999,0.73684575,377,12.0,False,True,7.5,781032.3602911418,7895.148052612745
n3u-mnnvl-88-agentx-kv-c672,kv,672,hardware/n3u-mnnvl-88-agentx-kv-c672.json,gs://alisachen-models/perf/1789686412_alisachen-n3u-mnnvl-88-agentx-kv-c672/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c672_20260917_230706/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789686412_alisachen-n3u-mnnvl-88-agentx-kv-c672,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789686412_alisachen-n3u-mnnvl-88-agentx-kv-c672,False,False,15184.484384891919,149.16756797357755,10.22015776038429,82347.0,397.0,17.041181863,15.691531698550168,17.086006314865955,85.73978532396359,37508,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs,3.977255547,24.910741285740006,True,019eba1e5c28,15.99363515603799,8392.0,13.740598566793285,72.77703333948538,62.08471940535001,37508,0,False,False,False,request-metrics/n3u-mnnvl-88-agentx-kv-c672.csv.gz,07dadfc8f23b16eb8dc4b755d844afe8af948dfd940169ab6568274bbb7e3932,618,0,0.0,4258.726082951,207.12674597545572,273,4.934918974,4.172369537,393,12.0,False,False,10.5,971807.0006330828,9546.724350308963
n3u-mnnvl-88-agentx-kv-c768,kv,768,hardware/n3u-mnnvl-88-agentx-kv-c768.json,gs://alisachen-models/perf/1789695978_alisachen-n3u-mnnvl-88-agentx-kv-c768/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c768_20260918_014635/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789695978_alisachen-n3u-mnnvl-88-agentx-kv-c768,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789695978_alisachen-n3u-mnnvl-88-agentx-kv-c768,False,False,15542.675726577172,152.19916938348837,10.407075707381676,83353.5,400.0,27.135735579299997,15.954659683767508,17.551542457075143,85.1771308017631,38194,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs,10.080816214499999,35.34655284713,True,9e625ba888e2,16.189170795454544,8245.419999999998,7.410771667330233,134.9387141973914,70.5388972005999,38194,0,False,False,False,request-metrics/n3u-mnnvl-88-agentx-kv-c768.csv.gz,a7fa10cf35fae26bb331f8aa4ccf7d7afd674e35301cf6d7cf4e51c2396c99d1,702,0,0.0,4718.061496547,276.80588690820116,392,7.156193860999999,9.642878908999998,393,12.0,False,False,12.0,994731.246500939,9740.746840543256
n3u-mnnvl-88-agentx-kv-c1152,kv,1152,hardware/n3u-mnnvl-88-agentx-kv-c1152.json,gs://alisachen-models/perf/1789706033_alisachen-n3u-mnnvl-88-agentx-kv-c1152/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c1152_20260918_043409/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789706033_alisachen-n3u-mnnvl-88-agentx-kv-c1152,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789706033_alisachen-n3u-mnnvl-88-agentx-kv-c1152,False,False,10696.688438071084,107.70577144391261,7.396719309105522,77572.5,404.0,164.322932577,12.991499142435446,16.33666695911408,77.23066365078544,27146,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs,79.981978443,201.19276249689986,True,4e48ee6216c2,12.697167749322965,7819.549999999985,1.116072015868549,895.999528508723,182.21698842499998,27146,0,False,False,False,request-metrics/n3u-mnnvl-88-agentx-kv-c1152.csv.gz,90a694b2c259636271787355f59aac6d353ad6136011ed19df07fbbda28164b3,1059,0,0.0,6389.140621697,699.6438705552608,886,40.403051379,137.823880053,393,10.0,True,False,18.0,684588.0600365493,6893.169372410407
n3u-mnnvl-88-agentx-rr-c72,rr,72,hardware/n3u-mnnvl-88-agentx-rr-c72.json,gs://alisachen-models/perf/1789773750_alisachen-n3u-mnnvl-88-agentx-rr-c72/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c72_20260918_232248/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789773750_alisachen-n3u-mnnvl-88-agentx-rr-c72,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789773750_alisachen-n3u-mnnvl-88-agentx-rr-c72,False,False,1763.1615316616874,20.47053530284874,1.3612019556633073,63459.5,407.0,9.911451840549999,7.181039067605249,8.361763999999999,65.51746824133838,4982,0,64,n3u-mnnvl-88,--router-mode round-robin,0.793471542,16.232576958569993,True,b05e9323c16a,7.0369468014184395,7888.05999999997,37.399810360033015,26.7381034923279,30.98247435899999,4982,0,True,True,True,request-metrics/n3u-mnnvl-88-agentx-rr-c72.csv.gz,c1928779f100db177b9fed8ad89e86daed3a8b58869f5441392fa058a9e9493b,68,0,0.0,814.758425269,12.57142723025374,32,1.196381304,0.45182201,109,9.0,False,True,1.125,112842.33802634799,1310.1142593823195
n3u-mnnvl-88-agentx-rr-c96,rr,96,hardware/n3u-mnnvl-88-agentx-rr-c96.json,gs://alisachen-models/perf/1789734386_alisachen-n3u-mnnvl-88-agentx-rr-c96/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c96_20260918_122643/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789734386_alisachen-n3u-mnnvl-88-agentx-rr-c96,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789734386_alisachen-n3u-mnnvl-88-agentx-rr-c96,False,False,2671.45091031219,29.62068525969721,1.9801074417910332,70482.0,432.0,13.027290900699994,7.792153672038681,9.263489942532125,67.13721356188425,7267,0,64,n3u-mnnvl-88,--router-mode round-robin,1.083791891,19.823253768040008,True,7fbdcf75a1c2,7.759171925082202,7563.760000000002,28.09352697305164,35.59538825293233,34.1963629606,7267,0,False,True,False,request-metrics/n3u-mnnvl-88-agentx-rr-c96.csv.gz,96919c6f14bb640cbbe2ff91ab87ba86232c5309cf464d018b27c081ebd5654e,91,0,0.0,971.793031721,20.873974458469927,44,1.4395248319999998,0.993965338,145,10.0,False,False,1.5,170972.85825998016,1895.7238566206215
n3u-mnnvl-88-agentx-rr-c144,rr,144,hardware/n3u-mnnvl-88-agentx-rr-c144.json,gs://alisachen-models/perf/1789728380_alisachen-n3u-mnnvl-88-agentx-rr-c144/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c144_20260918_104649/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789728380_alisachen-n3u-mnnvl-88-agentx-rr-c144,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789728380_alisachen-n3u-mnnvl-88-agentx-rr-c144,False,False,3587.67647139278,40.77802801959855,2.6730226313380996,69262.5,416.0,21.633107364849998,8.710176842127556,10.287485767057738,63.008037910670986,9810,0,64,n3u-mnnvl-88,--router-mode round-robin,2.549523756,34.704752226059995,True,e624cda94c11,8.531832249999999,9371.23999999999,13.98900245580139,71.48472545912587,44.14704385914998,9810,0,False,False,False,request-metrics/n3u-mnnvl-88-agentx-rr-c144.csv.gz,75b7549c594c59623fe268acd97219b12a912701354330e279885000b8895070,141,0,0.0,1304.081951667,39.07051612574329,84,5.917262952,0.998730094,198,9.0,False,False,2.25,229611.29416913792,2609.7937932543073
n3u-mnnvl-88-agentx-rr-c192,rr,192,hardware/n3u-mnnvl-88-agentx-rr-c192.json,gs://alisachen-models/perf/1789721971_alisachen-n3u-mnnvl-88-agentx-rr-c192/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c192_20260918_085946/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789721971_alisachen-n3u-mnnvl-88-agentx-rr-c192,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789721971_alisachen-n3u-mnnvl-88-agentx-rr-c192,False,False,4419.428256313598,44.47667167082624,3.055736992819437,76944.0,395.0,31.453131980550005,9.044867302574085,10.518598094256259,61.061638862524056,11184,0,64,n3u-mnnvl-88,--router-mode round-robin,6.7500858625,48.627722475800034,True,ac7778da98be,8.939301993243243,8655.960000000006,8.378253358017355,119.35661972349828,50.686528218750006,11184,0,False,False,False,request-metrics/n3u-mnnvl-88-agentx-rr-c192.csv.gz,e72c6675b689f0c86765b99d83a86ebdf170054946fa7751484237904cb91a20,185,0,0.0,1705.918149275,55.66763724280781,99,11.187426396,4.117802338,252,12.0,False,False,3.0,282843.40840407024,2846.5069869328795
1789795836_alisachen-n3u-mnnvl-88-agentx-rr-c384,rr,384,hardware/1789795836_alisachen-n3u-mnnvl-88-agentx-rr-c384.json,gs://alisachen-models/perf/1789795836_alisachen-n3u-mnnvl-88-agentx-rr-c384/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c384_20260919_053101/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789795836_alisachen-n3u-mnnvl-88-agentx-rr-c384,disagg,agentx-serving-perf-data,d88-20260917-19,1789795836_alisachen-n3u-mnnvl-88-agentx-rr-c384,True,False,3504.33522092502,36.03960212972828,2.4144379223632555,78251.0,398.0,289.39003005999996,8.569439741126041,10.098256598200226,37.17294481139144,8861,68,64,n3u-mnnvl-88,--router-mode round-robin,49.978816687,439.0708650401996,True,1f54e049bc11,8.417500769093346,8697.399999999949,1.0989787162934601,909.9357295769231,297.469697154,8861,0,False,False,False,request-metrics/1789795836_alisachen-n3u-mnnvl-88-agentx-rr-c384.csv.gz,975c5c88ab0acd3a63481ebe4f43ff9299eb04bb5a23397fc1a843a1c2faf9ee,349,0,0.7615634449546422,2706.694722365,231.38140164533226,303,64.503005621,28.213705179,305,9.0,True,False,6.0,224277.4541392013,2306.53453630261
n3u-mnnvl-88-agentx-rr-c480,rr,480,hardware/n3u-mnnvl-88-agentx-rr-c480.json,gs://alisachen-models/perf/1789757358_alisachen-n3u-mnnvl-88-agentx-rr-c480/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c480_20260918_184941/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789757358_alisachen-n3u-mnnvl-88-agentx-rr-c480,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789757358_alisachen-n3u-mnnvl-88-agentx-rr-c480,False,False,3218.506490641808,34.3197363102839,2.2555832188791194,76629.5,416.0,387.54489038090003,8.362927543778211,9.948099237503545,29.270384816432482,8278,39,64,n3u-mnnvl-88,--router-mode round-robin,96.23001673099999,490.29155255591985,True,6a20469b56af,8.273434183229813,8220.689999999955,0.6525174893396964,1532.5259726171207,394.52114163104994,8278,0,False,False,False,request-metrics/n3u-mnnvl-88-agentx-rr-c480.csv.gz,143a3fefae9e30239333e346c611d24a4ec0000e9d1feddbba5f6527ef68089f,445,0,0.4689190813995431,3350.244161414,336.1923158113556,444,96.544123868,47.820661498,316,8.0,True,False,7.5,205984.4154010757,2196.4631238581696
n3u-mnnvl-88-agentx-kvs3c08-c480,kvs3c08,480,hardware/n3u-mnnvl-88-agentx-kvs3c08-c480.json,gs://alisachen-models/perf/1789748912_alisachen-n3u-mnnvl-88-agentx-kvs3c08-c480/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c480_20260918_162849/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789748912_alisachen-n3u-mnnvl-88-agentx-kvs3c08-c480,disagg,agentx-disagg-kv-rr-data,d88-20260917-19,1789748912_alisachen-n3u-mnnvl-88-agentx-kvs3c08-c480,False,False,12018.490359588473,121.56041827066582,8.10816928764692,82156.0,408.0,10.477364404799994,13.278114270639596,15.34170056490067,86.2992964629602,29757,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs --router-prefill-load-scale 3.0 --router-kv-overlap-score-credit 0.8,1.419674591,16.78857878803997,True,aeedac9b3a14,13.108774745686421,8952.679999999938,24.193184398374363,41.333955197199835,51.16822208259998,29757,0,False,True,False,request-metrics/n3u-mnnvl-88-agentx-kvs3c08-c480.csv.gz,ec3b0d83a2433e2aa3c0940c0c3dc982934669ac822271bc516d691a7e93406d,445,0,0.0,3331.833210233,125.07732551347105,191,2.210293122,0.892799946,377,12.0,False,False,7.5,769183.3830136623,7779.8667693226125
1789814379_alisachen-n3u-mnnvl-88-agentx-kvc15-c192,kvc15,192,hardware/1789814379_alisachen-n3u-mnnvl-88-agentx-kvc15-c192.json,gs://alisachen-models/perf/1789814379_alisachen-n3u-mnnvl-88-agentx-kvc15-c192/Nemotron-3-Ultra-550B-A55B-NVFP4_trace_c192_20260919_103955/profile_export_aiperf.json,https://console.cloud.google.com/storage/browser/alisachen-models/perf/1789814379_alisachen-n3u-mnnvl-88-agentx-kvc15-c192,disagg,agentx-serving-perf-data,d88-20260917-19,1789814379_alisachen-n3u-mnnvl-88-agentx-kvc15-c192,True,False,5137.868065373863,50.71924246112609,3.4708413854329034,80059.0,400.0,2.2993870926499995,8.965214432687226,10.06497665892623,93.39166261487523,12738,0,64,n3u-mnnvl-88,--router-mode kv --router-temperature 0.0 --router-queue-policy fcfs --router-kv-overlap-score-credit 1.5,0.4229274355,6.88059210725998,True,43671677df19,8.959129035087718,8858.519999999997,65.34782023586322,15.302729247749182,32.03426970055,12738,0,True,True,True,request-metrics/1789814379_alisachen-n3u-mnnvl-88-agentx-kvc15-c192.csv.gz,33fcaa131634f8c4fd5a1436fe6834ad887d020c5cb1d1de2f59bf81e6c0d85b,185,0,0.0,1623.33153396,31.390897216762877,60,0.397451125,0.42665891999999994,268,12.0,False,True,3.0,328823.5561839272,3246.03151751207
